customer_id,age,gender,income,region,purchase_amount
4724,78,Female,36580.76,"Region VI",3828.02
4726,52,Female,75387.13,"Region I",3391.31
4728,40,Female,36411.62,NCR,1666.23
4730,64,Female,46076.80,BARMM,3622.44
4734,20,Female,45220.78,"Region V",685.15
4735,58,Female,82952.08,"Region IV-B",2233.13
4737,47,Female,47553.56,BARMM,2999.47
4740,70,Female,97858.01,"Region IV-A",4165.66
4744,26,Female,66236.11,"Region IV-A",3353.16
4747,66,Female,57581.82,"Region XIII",4593.16
4751,45,Female,79431.53,"Region VII",2894.92
4752,78,Female,21398.39,"Region IV-B",2958.86
4756,54,Female,97591.03,"Region II",1097.75
4757,62,Female,54445.22,"Region V",4333.55
4758,25,Female,75258.65,"Region IV-B",3251.66
4765,31,Female,57991.66,"Region IV-B",1278.38
4768,47,Female,49612.77,CAR,712.69
4769,56,Female,95930.57,"Region IX",2350.10
4770,68,Female,81231.62,"Region VIII",3407.04
4773,60,Female,93762.40,"Region XII",2379.22
4780,72,Female,61621.66,"Region VI",4573.52
4781,38,Female,81115.92,"Region III",534.77
4782,51,Female,43669.90,CAR,1575.47
4784,70,Female,49076.67,"Region IV-B",2715.28
4789,70,Female,41844.25,BARMM,4652.25
4799,60,Female,64244.47,BARMM,1063.21
4801,49,Female,31990.18,"Region I",632.14
4802,62,Female,63522.14,"Region IV-A",3931.81
4807,78,Female,45834.84,"Region VII",3193.71
4808,78,Female,20393.57,"Region X",1438.05
4809,71,Female,55761.69,"Region IX",3892.25
4810,38,Female,12212.15,"Region XIII",2802.08
4812,21,Female,86095.58,"Region V",3144.21
4814,75,Female,44513.42,"Region VIII",4315.10
4816,44,Female,80129.70,"Region IX",4827.99
4823,32,Female,94388.87,"Region IX",3225.49
4825,28,Female,49746.04,"Region V",4404.36
4827,36,Female,78841.49,"Region XI",4011.88
4838,75,Female,30822.23,"Region XIII",4907.07
4840,66,Female,87144.25,"Region IV-A",999.06
4841,38,Female,39957.52,"Region III",2161.51
4845,48,Female,27578.92,BARMM,1749.09
4849,55,Female,35853.02,"Region VII",4870.22
4855,36,Female,27667.44,"Region X",4963.14
4856,76,Female,88697.70,"Region X",532.20
4858,28,Female,54551.52,"Region III",4554.71
4859,36,Female,72332.75,"Region XIII",2449.46
4863,65,Female,49863.05,"Region VII",2065.04
4867,51,Female,70179.77,BARMM,3714.83
4873,44,Female,48459.26,CAR,1642.15
4877,62,Female,68997.01,"Region II",4674.28
4878,37,Female,25781.56,"Region VIII",2512.07
4879,32,Female,39191.03,"Region IV-B",874.13
4882,54,Female,28818.11,"Region II",2889.87
4887,74,Female,31868.28,NCR,2019.95
4888,30,Female,18935.60,"Region V",593.46
4896,56,Female,27105.84,CAR,4754.69
4898,70,Female,22680.05,CAR,4614.59
4900,37,Female,15457.03,"Region VI",1660.20
4901,35,Female,15360.34,"Region I",2896.21
4911,43,Female,17055.25,NCR,3976.34
4912,35,Female,77173.05,"Region I",3158.50
4914,68,Female,39184.15,"Region VII",3828.09
4918,28,Female,36210.65,"Region IV-B",4624.59
4923,70,Female,44019.96,"Region I",2589.61
4926,71,Female,31336.07,CAR,3388.48
4927,37,Female,16254.92,"Region I",2551.15
4928,50,Female,28690.87,"Region IV-B",1159.28
4933,60,Female,71556.37,"Region IV-B",3850.03
4935,71,Female,76102.25,"Region III",1047.99
4943,69,Female,38780.62,"Region XIII",2835.32
4955,24,Female,62922.29,"Region XI",1172.69
4957,63,Female,15185.22,"Region IV-A",2539.43
4960,21,Female,85862.93,NCR,2863.60
4963,34,Female,26255.27,CAR,4822.48
4969,67,Female,15472.68,"Region XI",4152.34
4972,44,Female,28060.96,"Region VI",4582.22
4974,61,Female,78607.67,CAR,727.37
4975,39,Female,20632.49,"Region IV-A",1097.15
4976,77,Female,65212.63,"Region VII",4401.53
4980,70,Female,39334.55,"Region XIII",2704.56
4985,34,Female,29655.11,"Region XII",3653.00
4988,21,Female,76650.58,BARMM,3260.52
4990,31,Female,64055.91,"Region VIII",2151.53
4991,20,Female,36324.25,NCR,1524.61
4993,38,Female,42124.41,"Region IV-B",3943.93
4994,46,Female,43487.91,"Region XI",4350.43
4995,70,Female,31476.46,"Region VI",4169.41
5004,73,Female,60926.63,"Region XII",3217.24
5008,48,Female,78795.18,"Region VI",844.98
5011,70,Female,65471.24,"Region X",4712.27
5020,19,Female,95764.43,BARMM,4516.36
5025,49,Female,41481.53,NCR,720.44
5026,39,Female,16907.49,CAR,1674.05
5029,55,Female,93458.13,BARMM,1139.62
5030,48,Female,81402.05,"Region VII",2869.81
5036,43,Female,77114.63,"Region VI",2313.76
5037,44,Female,52570.40,"Region III",635.86
5047,54,Female,23055.84,BARMM,2032.20
5051,54,Female,37657.18,"Region IX",2230.14
5053,59,Female,96446.38,"Region VIII",1225.78
5054,27,Female,23643.61,"Region II",2613.27
5055,43,Female,70603.15,"Region II",916.30
5056,24,Female,80608.91,"Region IX",4944.39
5057,61,Female,37314.02,NCR,1735.98
5062,66,Female,63978.24,"Region XI",1457.63
5063,33,Female,97836.66,"Region XII",1527.70
5064,68,Female,99678.04,"Region VI",2452.17
5066,68,Female,64890.00,"Region XI",799.12
5068,37,Female,31664.19,"Region III",3633.08
5072,41,Female,56209.63,"Region VII",1550.23
5073,52,Female,18089.77,"Region IV-B",3560.30
5077,58,Female,95143.77,"Region VII",4845.33
5081,31,Female,61505.21,"Region XIII",4443.38
5082,55,Female,22730.52,"Region XIII",1000.50
5084,75,Female,28145.23,"Region II",2108.69
5085,33,Female,11825.61,NCR,767.02
5086,21,Female,94684.59,"Region V",2399.48
5088,34,Female,44384.08,BARMM,3956.76
5092,56,Female,83035.60,NCR,4127.37
5094,47,Female,84811.00,"Region II",2787.08
5096,32,Female,31121.17,"Region IV-B",1894.70
5099,39,Female,25113.11,"Region XIII",4836.47
5100,53,Female,76225.17,"Region II",4016.74
5104,26,Female,90420.71,CAR,3862.46
5106,46,Female,99039.49,"Region VI",3262.19
5108,35,Female,31640.99,"Region IV-A",4836.59
5112,50,Female,12789.84,"Region VIII",4375.84
5115,40,Female,91638.01,"Region X",4314.28
5121,21,Female,54516.54,"Region V",4379.43
5129,73,Female,43946.93,"Region VIII",4570.94
5132,52,Female,28714.35,"Region XIII",4151.56
5134,49,Female,90364.21,BARMM,1769.68
5135,37,Female,25038.62,BARMM,1837.92
5139,58,Female,42311.80,"Region IV-B",4061.84
5141,43,Female,47745.70,"Region VI",1630.60
5144,24,Female,58508.91,BARMM,2038.35
5147,37,Female,84157.74,NCR,3955.98
5148,66,Female,81480.32,"Region IX",4808.10
5150,61,Female,91854.89,"Region IV-A",4165.78
5153,43,Female,12484.74,"Region XI",4137.66
5165,19,Female,62254.34,"Region IV-A",4132.57
5168,71,Female,65706.72,"Region I",4517.32
5169,73,Female,33420.32,CAR,3690.85
5176,22,Female,36644.20,BARMM,533.38
5178,21,Female,89117.80,"Region VII",1517.17
5186,43,Female,81100.98,"Region X",1590.42
5188,21,Female,29881.38,"Region IX",3588.29
5190,24,Female,78599.97,BARMM,3117.81
5191,18,Female,23478.73,"Region V",4222.69
5192,50,Female,38679.01,"Region XII",1391.78
5194,31,Female,80882.65,"Region VI",600.89
5196,47,Female,40206.69,"Region VIII",4805.00
5197,64,Female,52806.69,"Region IV-A",1210.71
5199,23,Female,83981.12,"Region III",4218.37
5202,20,Female,19649.66,"Region II",3400.71
5203,47,Female,44244.05,"Region II",4485.69
5210,37,Female,43099.10,"Region V",1234.48
5211,53,Female,15448.65,"Region VIII",4374.65
5215,46,Female,28318.45,"Region V",3426.47
5219,22,Female,93358.85,"Region IV-A",4638.65
5220,76,Female,91122.81,"Region V",2949.13
5221,19,Female,22519.35,"Region IV-B",2350.26
5223,62,Female,71145.15,"Region IX",2232.23
5226,41,Female,86918.97,NCR,3727.53
5231,41,Female,97862.47,NCR,1025.40
5236,64,Female,12400.66,"Region X",3281.37
5241,26,Female,21964.69,"Region I",1476.64
5242,47,Female,85897.48,"Region II",3312.88
5248,72,Female,17278.47,"Region IV-A",2592.84
5256,30,Female,24710.11,"Region I",1752.76
5259,48,Female,86928.80,"Region XII",3794.47
5260,69,Female,25230.00,"Region III",3547.81
5261,60,Female,32008.12,"Region XI",2006.81
5266,23,Female,39112.60,NCR,1811.77
5268,57,Female,87249.94,"Region II",2932.75
5269,56,Female,73578.99,BARMM,3800.46
5270,55,Female,98659.05,"Region XI",1105.60
5272,47,Female,58756.68,"Region XIII",4792.45
5274,47,Female,78595.84,"Region XIII",1225.38
5275,54,Female,31048.38,BARMM,546.77
5276,66,Female,96913.16,"Region XII",1618.20
5282,74,Female,45089.69,NCR,502.70
5283,67,Female,34853.44,"Region X",4819.01
5284,28,Female,62203.74,NCR,2530.21
5285,38,Female,18631.49,"Region VIII",4132.31
5288,59,Female,65915.57,"Region VI",3627.15
5289,32,Female,22703.27,"Region VII",2772.87
5290,37,Female,35619.71,"Region V",2624.37
5291,26,Female,14202.74,"Region X",3174.23
5295,78,Female,38999.40,"Region VIII",1461.51
5297,38,Female,76128.52,"Region VIII",4664.56
5300,68,Female,63362.01,"Region I",4372.37
5301,37,Female,68865.87,"Region X",3291.27
5302,56,Female,60029.11,"Region IV-A",4186.15
5306,34,Female,19272.34,"Region X",2708.15
5309,22,Female,67678.72,CAR,2666.82
5312,23,Female,47502.10,"Region V",811.07
5315,49,Female,21700.89,NCR,4108.58
5322,46,Female,48624.53,CAR,589.57
5323,68,Female,63896.23,"Region I",4448.61
5324,46,Female,94847.92,"Region IV-A",3870.67
5325,38,Female,31415.43,"Region XII",2644.46
5329,55,Female,63691.01,"Region VI",4276.27
5330,19,Female,83485.66,BARMM,1994.32
5335,22,Female,96982.69,"Region VI",3552.70
5336,43,Female,41728.36,"Region II",4675.83
5337,26,Female,41927.52,"Region IX",2381.95
5338,64,Female,50972.63,"Region VIII",4081.22
5345,39,Female,10643.70,"Region II",4731.43
5347,65,Female,85037.16,"Region III",4475.43
5348,57,Female,13234.87,BARMM,4326.99
5350,61,Female,26592.86,"Region VI",699.25
5357,44,Female,84518.67,"Region XII",4469.51
5359,66,Female,86867.05,"Region XIII",1042.71
5360,57,Female,18311.95,"Region III",4822.55
5362,68,Female,65983.13,"Region III",1949.46
5364,54,Female,64533.16,"Region VIII",1267.90
5365,64,Female,98015.85,"Region VI",3665.53
5366,18,Female,88832.08,"Region II",2773.00
5371,37,Female,76674.20,CAR,1310.20
5376,52,Female,11705.06,"Region V",1557.74
5377,22,Female,33931.36,"Region XII",2107.46
5384,24,Female,49532.91,"Region VI",1914.23
5385,24,Female,29789.44,"Region VII",1218.78
5386,76,Female,32302.99,"Region IV-B",869.71
5387,61,Female,63773.36,"Region IV-B",4943.97
5388,37,Female,34890.64,NCR,2134.26
5389,76,Female,86543.36,"Region VIII",3024.49
5391,68,Female,31414.66,"Region VII",543.21
5396,31,Female,24408.63,CAR,768.72
5397,51,Female,62485.39,BARMM,1289.97
5402,65,Female,72325.22,"Region VIII",1006.14
5404,49,Female,62610.88,"Region VIII",2474.22
5405,50,Female,74852.10,"Region II",4316.81
5406,33,Female,96625.68,"Region XI",824.93
5410,45,Female,12830.48,"Region X",2798.63
5411,75,Female,38409.55,"Region IV-A",2974.17
5412,46,Female,42476.15,"Region I",3125.86
5416,63,Female,20590.81,"Region VIII",3179.51
5417,57,Female,48690.77,"Region X",2030.95
5422,47,Female,44046.17,"Region XI",4555.43
5423,38,Female,70264.01,"Region X",3546.75
5425,76,Female,49528.00,"Region II",3760.41
5427,44,Female,97206.50,"Region XII",2625.16
5428,21,Female,57846.82,NCR,3033.33
5431,29,Female,41396.64,"Region VII",4486.16
5435,51,Female,64581.59,"Region IX",3278.66
5436,35,Female,42142.43,"Region XII",1131.20
5439,33,Female,35100.21,"Region II",823.15
5440,68,Female,49988.95,"Region V",4874.55
5447,66,Female,78413.02,"Region VI",1888.02
5448,25,Female,60108.28,NCR,2365.68
5457,49,Female,31505.57,"Region VI",4361.66
5459,20,Female,65234.72,"Region V",1725.97
5464,19,Female,11366.30,"Region II",660.14
5468,25,Female,46786.35,BARMM,3365.27
5472,69,Female,14648.50,"Region IX",2033.66
5475,55,Female,68987.91,"Region XI",4613.01
5476,55,Female,48536.44,"Region II",3372.89
5477,46,Female,21102.82,CAR,1144.31
5479,50,Female,80556.78,"Region VI",1179.76
5481,53,Female,85540.52,"Region IX",3984.81
5486,62,Female,41730.41,"Region III",1099.45
5487,75,Female,28694.04,"Region II",2878.15
5488,18,Female,56403.21,CAR,3915.95
5490,26,Female,83206.80,"Region X",1184.20
5491,19,Female,15077.87,NCR,4257.77
5495,45,Female,78327.54,"Region XIII",1836.88
5498,28,Female,34384.73,"Region IX",2931.67
5500,76,Female,54615.37,CAR,4139.86
5502,37,Female,14047.02,"Region V",4735.40
5503,18,Female,13263.22,"Region IV-A",3217.88
5504,64,Female,71547.82,"Region II",819.96
5507,67,Female,57798.20,"Region XII",3972.70
5510,33,Female,27288.64,"Region II",2049.78
5511,52,Female,27929.97,"Region XII",3671.65
5514,18,Female,81797.05,"Region IV-A",880.89
5515,50,Female,36813.30,"Region IV-A",4387.72
5517,58,Female,85914.83,"Region I",769.82
5520,50,Female,89994.13,BARMM,1163.02
5524,39,Female,24639.26,"Region XIII",4813.20
5525,40,Female,79899.89,"Region I",2701.86
5526,58,Female,20505.22,"Region IV-A",1385.18
5535,48,Female,11868.26,"Region VII",4337.81
5536,50,Female,67418.38,"Region II",1646.78
5537,65,Female,72968.26,"Region IX",1653.04
5538,21,Female,64504.89,"Region IV-B",609.63
5541,47,Female,52848.38,"Region VIII",3822.98
5542,39,Female,58758.29,"Region I",1100.02
5545,36,Female,91831.00,"Region V",3197.35
5546,31,Female,90012.51,"Region XIII",4354.43
5547,58,Female,47261.32,"Region VIII",4687.93
5550,61,Female,29777.98,"Region IX",4045.97
5553,66,Female,69654.40,CAR,2463.96
5558,40,Female,87706.49,"Region VI",708.16
5559,54,Female,48193.90,"Region II",3763.33
5561,21,Female,36559.46,NCR,1226.22
5562,61,Female,61475.49,"Region XII",2450.72
5565,20,Female,62998.56,"Region IV-A",4171.23
5566,55,Female,57431.80,"Region II",2633.26
5568,30,Female,98122.01,"Region IV-A",4217.74
5569,30,Female,34419.90,"Region II",1831.40
5572,73,Female,14914.26,"Region II",4102.77
5573,38,Female,47322.65,"Region VIII",4667.13
5579,21,Female,12251.46,"Region II",4703.21
5580,43,Female,36014.85,"Region XIII",3934.30
5582,29,Female,71919.07,"Region VI",1879.15
5585,63,Female,86219.00,BARMM,2047.36
5588,20,Female,35195.55,BARMM,4615.20
5590,36,Female,11649.91,"Region IV-A",3597.89
5598,50,Female,13343.25,"Region VIII",4471.84
5599,38,Female,71773.19,"Region V",890.29
5604,46,Female,33333.86,"Region III",3493.71
5608,57,Female,38568.40,"Region III",1737.58
5609,74,Female,86766.92,"Region IX",4409.86
5616,78,Female,47524.21,"Region IX",4979.11
5620,32,Female,46551.95,"Region I",2965.78
5621,75,Female,39836.40,"Region IV-B",4293.72
5625,50,Female,64530.28,"Region I",3975.91
5630,63,Female,11882.37,"Region I",3268.81
5634,60,Female,30685.61,"Region I",986.27
5644,41,Female,15879.87,"Region IV-B",4039.72
5650,24,Female,85527.65,"Region III",4707.38
5651,57,Female,18478.41,"Region VIII",4784.56
5654,56,Female,78889.43,"Region III",4663.12
5656,66,Female,77337.81,"Region VI",1032.33
5661,20,Female,28198.56,"Region VIII",2899.21
5664,20,Female,74232.00,"Region V",1450.61
5668,23,Female,99819.78,NCR,1084.13
5670,22,Female,63112.11,"Region XII",3118.89
5672,56,Female,32610.30,"Region IV-B",1238.92
5674,48,Female,31811.33,"Region I",830.15
5675,42,Female,73490.33,"Region IV-B",3935.16
5678,78,Female,54935.41,NCR,3293.42
5692,64,Female,11380.81,CAR,2543.87
5697,50,Female,37714.62,"Region IV-B",4978.42
5698,31,Female,66716.42,"Region II",744.24
5699,59,Female,70006.30,"Region IV-A",2780.27
5700,33,Female,13173.63,CAR,2495.53
5713,45,Female,52022.94,"Region VIII",4139.39
5719,68,Female,63462.07,"Region I",4426.34
5720,33,Female,10030.86,"Region IV-B",3949.09
5728,28,Female,15752.71,"Region XI",3768.27
5730,48,Female,85513.65,"Region XI",2738.09
5731,33,Female,26999.85,"Region I",1723.02
5732,63,Female,62577.52,"Region XI",1995.12
5734,64,Female,24398.12,"Region IV-A",989.59
5736,25,Female,75366.50,"Region IV-B",3390.57
5739,61,Female,87208.31,CAR,4600.19
5741,71,Female,37143.21,"Region IV-A",4350.78
5742,21,Female,14956.19,"Region IV-A",2957.13
5745,57,Female,45134.47,"Region VII",2940.41
5748,72,Female,63594.35,NCR,1469.80
5751,74,Female,33505.47,CAR,3123.41
5752,51,Female,19520.70,"Region XIII",959.84
5758,52,Female,31215.31,"Region V",2455.18
5759,18,Female,21640.28,"Region X",2310.63
5760,29,Female,10073.38,"Region V",1812.64
5761,44,Female,46357.84,"Region IV-B",4184.71
5770,68,Female,77794.87,"Region V",4411.17
5773,27,Female,27555.22,"Region IV-B",2153.93
5778,30,Female,28634.85,"Region IV-A",897.52
5784,45,Female,78519.77,"Region XIII",2141.70
5786,40,Female,21686.48,"Region IV-A",931.74
5787,48,Female,38812.27,"Region XIII",2874.57
5790,47,Female,86556.87,"Region III",4091.06
5791,78,Female,31157.40,"Region XII",2906.15
5793,60,Female,72343.57,"Region XI",4834.33
5794,27,Female,52166.73,"Region VII",2687.59
5797,51,Female,16419.83,"Region X",2648.07
5801,22,Female,70529.54,"Region II",1029.06
5802,29,Female,40405.51,"Region VII",3928.46
5803,63,Female,84474.92,"Region XIII",642.65
5804,43,Female,10822.65,CAR,2103.11
5807,66,Female,26275.38,"Region IV-B",2017.64
5810,54,Female,15853.30,"Region II",4026.10
5821,26,Female,77367.52,"Region V",4921.30
5831,45,Female,73838.48,"Region IV-A",2677.23
5837,47,Female,57616.68,"Region XII",3768.18
5839,76,Female,32548.30,BARMM,912.76
5840,65,Female,89198.26,CAR,3576.83
5842,36,Female,92281.42,"Region VI",3509.67
5845,49,Female,38228.37,"Region V",1939.62
5851,56,Female,91980.83,"Region XII",3454.21
5857,69,Female,64738.68,"Region X",4985.79
5859,35,Female,49053.39,"Region XI",3503.97
5867,62,Female,78514.80,NCR,4664.13
5868,27,Female,37122.26,"Region XII",2270.01
5871,54,Female,77765.32,"Region II",4394.64
5873,59,Female,86274.11,CAR,4965.01
5874,30,Female,19160.54,"Region VI",964.91
5878,41,Female,17834.67,CAR,1025.47
5880,77,Female,17715.18,"Region II",4462.00
5884,70,Female,84129.41,"Region IX",4542.25
5885,70,Female,23875.31,"Region X",1260.51
5894,61,Female,30533.28,"Region X",4453.76
5900,29,Female,33965.12,"Region VIII",2363.43
5904,42,Female,33135.22,"Region XI",1960.93
5906,30,Female,30611.07,"Region V",2927.12
5909,64,Female,22932.01,"Region III",4109.12
5914,40,Female,28389.33,"Region IX",3312.13
5916,64,Female,81592.34,"Region I",1863.06
5917,59,Female,95605.58,BARMM,4914.26
5918,40,Female,18040.96,"Region VI",1949.58
5922,58,Female,77994.45,"Region X",2382.77
5926,38,Female,84216.81,NCR,3263.59
5930,26,Female,35330.89,"Region XI",744.05
5932,76,Female,85497.38,"Region VII",2009.94
5933,31,Female,67910.86,"Region II",1261.30
5934,52,Female,93240.03,CAR,2982.55
5940,39,Female,20385.95,"Region IX",888.93
5943,19,Female,52798.96,"Region XII",3864.45
5951,35,Female,40428.01,"Region IV-B",4347.81
5955,43,Female,55616.43,"Region V",4220.10
5959,45,Female,60074.75,"Region VIII",2887.81
5960,28,Female,70513.34,"Region V",1513.91
5961,67,Female,33418.72,"Region IV-A",3655.50
5962,21,Female,55635.99,"Region VII",1094.46
5964,51,Female,30889.41,NCR,2494.35
5967,66,Female,33236.64,"Region IX",3860.63
5976,21,Female,81156.10,"Region I",2769.67
5977,39,Female,69621.25,"Region III",2513.31
5980,41,Female,48809.79,"Region VIII",3642.40
5987,75,Female,24670.72,"Region VIII",3583.78
5988,30,Female,21302.20,"Region VIII",3089.94
5991,30,Female,61824.48,"Region VII",1042.22
5993,23,Female,99396.36,NCR,988.33
5994,26,Female,36992.25,"Region V",2374.79
5995,18,Female,83587.99,BARMM,2786.59
5998,64,Female,95100.46,"Region XI",860.41
5999,73,Female,80444.53,"Region IV-B",3681.98
6003,22,Female,60876.41,"Region XI",1079.02
6004,63,Female,92341.38,"Region IX",3770.32
6005,31,Female,24824.57,"Region X",1296.78
6012,74,Female,61305.56,"Region V",2621.68
6013,78,Female,48643.62,"Region IX",1498.95
6017,34,Female,92231.29,"Region VII",4980.45
6021,56,Female,85816.01,"Region I",1794.40
6023,25,Female,79973.87,BARMM,3255.36
6024,72,Female,28736.49,"Region IV-A",4434.73
6026,28,Female,53498.87,"Region II",3450.27
6029,67,Female,58333.51,"Region VI",4774.93
6030,44,Female,53113.46,"Region X",1055.91
6031,62,Female,67634.62,"Region VI",2970.45
6033,35,Female,50977.47,"Region IV-A",1109.02
6040,54,Female,95390.05,CAR,3341.13
6044,77,Female,82545.70,BARMM,3112.57
6045,28,Female,19775.63,BARMM,2878.42
6046,26,Female,96175.55,"Region IV-B",4978.24
6047,72,Female,24258.96,CAR,617.60
6051,30,Female,64094.61,CAR,3348.29
6054,71,Female,72481.72,CAR,1792.74
6055,42,Female,82579.42,"Region XI",3460.93
6059,25,Female,70292.28,"Region I",3377.47
6060,28,Female,19159.69,"Region XIII",2016.36
6063,22,Female,98481.76,"Region VIII",870.57
6068,60,Female,21865.08,"Region X",1231.53
6080,38,Female,41109.71,"Region IV-A",3138.09
6082,19,Female,82197.83,"Region XII",4994.22
6083,62,Female,70901.09,"Region III",1875.84
6088,65,Female,21491.30,"Region I",2275.05
6092,77,Female,23200.65,"Region XIII",805.44
6094,32,Female,58636.15,"Region IV-B",1269.72
6096,49,Female,32790.66,"Region I",948.70
6102,45,Female,21054.39,"Region I",1974.31
6109,69,Female,55281.73,"Region IX",4996.64
6112,29,Female,18229.34,"Region V",4881.62
6115,77,Female,66491.09,"Region VIII",964.55
6120,49,Female,10586.16,"Region VI",2711.95
6122,44,Female,70830.18,"Region II",4794.84
6123,61,Female,78185.04,"Region IX",706.69
6124,51,Female,47078.18,"Region II",4220.13
6125,49,Female,29091.14,"Region V",2513.22
6128,28,Female,57425.37,"Region XI",2766.88
6131,34,Female,18304.85,"Region X",1759.65
6135,57,Female,66327.50,"Region VIII",884.97
6137,62,Female,18580.54,"Region VI",1545.83
6138,68,Female,11432.68,"Region VII",4022.73
6144,36,Female,83278.70,"Region V",3925.23
6151,24,Female,10650.66,NCR,1301.35
6152,35,Female,45472.99,"Region VIII",4840.36
6154,56,Female,66100.83,"Region VIII",908.00
6156,62,Female,16968.86,NCR,4740.35
6157,31,Female,64284.25,"Region IX",2907.59
6159,30,Female,66285.80,"Region XI",4956.03
6160,20,Female,98308.04,NCR,1979.88
6169,44,Female,67807.24,NCR,1960.76
6170,49,Female,63704.33,"Region IX",3531.35
6173,54,Female,12228.99,NCR,979.58
6188,26,Female,87505.22,"Region XIII",878.81
6189,41,Female,73607.66,"Region V",4889.45
6190,18,Female,53176.29,"Region XIII",894.93
6197,72,Female,66477.05,"Region X",4492.14
6200,46,Female,33890.50,"Region X",4109.91
6208,74,Female,25095.24,CAR,4411.89
6213,33,Female,21295.84,"Region XIII",1088.26
6214,74,Female,99594.64,"Region IV-A",3229.28
6216,31,Female,91953.07,BARMM,1575.30
6217,23,Female,77287.29,"Region VII",2387.13
6222,61,Female,26710.71,"Region XIII",1156.26
6223,65,Female,63070.91,"Region II",1461.96
6224,38,Female,14809.01,NCR,4999.16
6227,59,Female,39424.94,"Region II",857.36
6230,28,Female,40853.48,NCR,4891.45
6234,42,Female,98592.44,NCR,1202.42
6235,41,Female,94086.73,"Region XI",1674.81
6237,18,Female,15555.30,"Region VI",1268.65
6238,25,Female,52076.30,"Region VIII",3789.20
6239,22,Female,53989.87,"Region V",3178.19
6242,38,Female,34564.69,NCR,1456.62
6247,38,Female,81280.09,"Region III",523.79
6248,34,Female,40353.05,"Region IV-B",4929.77
6254,56,Female,56102.11,CAR,708.23
6257,56,Female,92964.92,"Region VI",4104.18
6261,37,Female,41967.25,"Region XI",4633.05
6262,58,Female,81990.26,"Region IV-A",1497.45
6267,48,Female,81944.70,NCR,3274.65
6268,41,Female,62126.37,"Region XII",3074.44
6269,46,Female,37443.43,"Region VI",3361.89
6271,69,Female,55347.33,"Region IX",569.08
6277,29,Female,29987.93,NCR,2799.92
6280,26,Female,96964.43,"Region IV-B",947.08
6283,69,Female,14977.04,"Region X",2826.28
6284,48,Female,15641.22,"Region XI",3741.11
6286,42,Female,83064.71,"Region III",3915.47
6287,38,Female,73216.95,"Region VI",1899.27
6288,55,Female,86318.87,"Region II",2887.61
6293,71,Female,89105.44,"Region XIII",4169.55
6300,45,Female,95416.87,"Region XI",703.73
6301,74,Female,51633.88,"Region IV-B",2791.28
6304,75,Female,23155.22,"Region VII",2062.80
6307,39,Female,51277.93,"Region XI",2678.34
6311,51,Female,30078.66,BARMM,1903.82
6312,71,Female,68734.37,"Region III",2503.97
6316,69,Female,60408.08,"Region XIII",4950.92
6317,38,Female,94701.54,"Region VII",4674.52
6318,67,Female,63228.77,"Region I",4568.54
6321,21,Female,59294.10,"Region IX",4429.96
6323,41,Female,47243.99,"Region VI",1951.07
6329,51,Female,95468.93,"Region II",944.64
6330,71,Female,38845.61,"Region V",1414.79
6334,73,Female,20153.03,"Region XII",4753.92
6335,33,Female,56992.17,"Region II",3135.88
6337,54,Female,19781.58,"Region IV-B",3556.65
6338,21,Female,44793.67,"Region IV-B",4157.21
6340,24,Female,59879.51,NCR,3340.18
6341,22,Female,75499.01,"Region V",934.92
6342,23,Female,64111.54,"Region III",3412.99
6344,24,Female,92873.58,"Region III",2815.56
6346,76,Female,86717.87,"Region VIII",2801.30
6352,29,Female,67821.23,"Region III",2878.24
6359,26,Female,76112.89,"Region XI",3526.39
6363,30,Female,13974.33,"Region VIII",4780.16
6368,74,Female,76152.20,"Region I",3012.48
6372,32,Female,28619.88,"Region III",4151.26
6376,68,Female,58529.43,"Region XII",4039.15
6377,53,Female,48697.97,"Region III",4732.06
6378,24,Female,34242.76,"Region XI",1382.80
6381,66,Female,78366.09,"Region VI",2038.24
6382,71,Female,55327.46,"Region II",3390.66
6384,32,Female,55933.27,"Region II",2697.25
6385,74,Female,29146.06,"Region III",3501.20
6386,25,Female,57118.71,"Region V",3959.76
6390,71,Female,21516.65,BARMM,2794.23
6391,69,Female,44329.96,"Region I",3726.28
6395,31,Female,49056.09,"Region XIII",1561.62
6404,75,Female,41084.04,"Region V",1053.93
6406,21,Female,19643.81,"Region I",2835.12
6407,30,Female,15549.33,"Region IV-A",2012.44
6410,66,Female,57106.05,"Region XII",3754.17
6412,46,Female,98153.99,"Region VI",2540.50
6414,66,Female,18191.93,BARMM,3037.97
6419,37,Female,65535.43,"Region VII",4456.62
6422,41,Female,71814.30,"Region IV-A",3268.64
6432,59,Female,68728.45,"Region IX",1976.31
6437,44,Female,11969.75,CAR,2791.12
6438,65,Female,12546.92,"Region X",2796.28
6443,21,Female,13442.15,"Region XII",1329.39
6444,64,Female,45745.35,BARMM,3600.90
6445,20,Female,18878.24,"Region VII",2830.43
6446,21,Female,95363.79,"Region VI",2839.90
6450,74,Female,26676.12,"Region I",1321.33
6451,54,Female,12668.55,"Region V",1542.87
6452,41,Female,44182.60,"Region IV-B",3962.46
6454,37,Female,77590.22,"Region I",2466.99
6455,43,Female,96037.27,"Region V",2397.61
6457,75,Female,89986.00,"Region XI",2224.12
6461,76,Female,93806.62,"Region VII",909.10
6464,37,Female,63482.55,"Region V",2577.06
6467,24,Female,92484.78,"Region VIII",2654.42
